iso_year,iso_week,week_start,district,cases
2026,3,2026-01-12,Jaffna,44
2026,3,2026-01-12,Kilinochchi,3
2026,3,2026-01-12,Mannar,4
2026,3,2026-01-12,Vavuniya,2
2026,3,2026-01-12,Mullaitivu,6
2026,3,2026-01-12,Batticaloa,16
2026,3,2026-01-12,Ampara,39
2026,3,2026-01-12,Trincomalee,26
2026,3,2026-01-12,Kurunegala,51
2026,3,2026-01-12,Puttalam,46
2026,3,2026-01-12,Anuradhapura,27
2026,3,2026-01-12,Polonnaruwa,9
2026,3,2026-01-12,Badulla,40
2026,3,2026-01-12,Monaragala,32
2026,3,2026-01-12,Ratnapura,94
2026,3,2026-01-12,Kegalle,48
2026,4,2026-01-19,Colombo,555
2026,4,2026-01-19,Gampaha,234
2026,4,2026-01-19,Kalutara,91
2026,4,2026-01-19,Kandy,66
2026,4,2026-01-19,Matale,25
2026,4,2026-01-19,Nuwara Eliya,9
2026,4,2026-01-19,Galle,148
2026,4,2026-01-19,Matara,180
2026,4,2026-01-19,Hambantota,92
2026,4,2026-01-19,Jaffna,37
2026,4,2026-01-19,Kilinochchi,2
2026,4,2026-01-19,Mannar,0
2026,4,2026-01-19,Vavuniya,4
2026,4,2026-01-19,Mullaitivu,7
2026,4,2026-01-19,Batticaloa,49
2026,4,2026-01-19,Ampara,40
2026,4,2026-01-19,Trincomalee,20
2026,4,2026-01-19,Kurunegala,44
2026,4,2026-01-19,Puttalam,26
2026,4,2026-01-19,Anuradhapura,20
2026,4,2026-01-19,Polonnaruwa,19
2026,4,2026-01-19,Badulla,29
2026,4,2026-01-19,Monaragala,26
2026,4,2026-01-19,Ratnapura,101
2026,4,2026-01-19,Kegalle,50
2026,5,2026-01-26,Colombo,484
2026,5,2026-01-26,Gampaha,269
2026,5,2026-01-26,Kalutara,98
2026,5,2026-01-26,Kandy,84
2026,5,2026-01-26,Matale,37
2026,5,2026-01-26,Nuwara Eliya,16
2026,5,2026-01-26,Galle,129
2026,5,2026-01-26,Matara,148
2026,5,2026-01-26,Hambantota,88
2026,5,2026-01-26,Jaffna,46
2026,5,2026-01-26,Kilinochchi,2
2026,5,2026-01-26,Mannar,2
2026,5,2026-01-26,Vavuniya,6
2026,5,2026-01-26,Mullaitivu,3
2026,5,2026-01-26,Batticaloa,42
2026,5,2026-01-26,Ampara,56
2026,5,2026-01-26,Trincomalee,16
2026,5,2026-01-26,Kurunegala,44
2026,5,2026-01-26,Puttalam,25
2026,5,2026-01-26,Anuradhapura,14
2026,5,2026-01-26,Polonnaruwa,11
2026,5,2026-01-26,Badulla,27
2026,5,2026-01-26,Monaragala,23
2026,5,2026-01-26,Ratnapura,93
2026,5,2026-01-26,Kegalle,50
2026,6,2026-02-02,Colombo,447
2026,6,2026-02-02,Gampaha,191
2026,6,2026-02-02,Kalutara,101
2026,6,2026-02-02,Kandy,56
2026,6,2026-02-02,Matale,43
2026,6,2026-02-02,Nuwara Eliya,13
2026,6,2026-02-02,Galle,116
2026,6,2026-02-02,Matara,148
2026,6,2026-02-02,Hambantota,52
2026,6,2026-02-02,Jaffna,51
2026,6,2026-02-02,Kilinochchi,5
2026,6,2026-02-02,Mannar,3
2026,6,2026-02-02,Vavuniya,5
2026,6,2026-02-02,Mullaitivu,3
2026,6,2026-02-02,Batticaloa,58
2026,6,2026-02-02,Ampara,47
2026,6,2026-02-02,Trincomalee,17
2026,6,2026-02-02,Kurunegala,40
2026,6,2026-02-02,Puttalam,26
2026,6,2026-02-02,Anuradhapura,24
2026,6,2026-02-02,Polonnaruwa,15
2026,6,2026-02-02,Badulla,21
2026,6,2026-02-02,Monaragala,30
2026,6,2026-02-02,Ratnapura,107
2026,6,2026-02-02,Kegalle,45
2026,7,2026-02-09,Colombo,418
2026,7,2026-02-09,Gampaha,287
2026,7,2026-02-09,Kalutara,61
2026,7,2026-02-09,Kandy,54
2026,7,2026-02-09,Matale,22
2026,7,2026-02-09,Nuwara Eliya,7
2026,7,2026-02-09,Galle,133
2026,7,2026-02-09,Matara,163
2026,7,2026-02-09,Hambantota,50
2026,7,2026-02-09,Jaffna,37
2026,7,2026-02-09,Kilinochchi,0
2026,7,2026-02-09,Mannar,4
2026,7,2026-02-09,Vavuniya,4
2026,7,2026-02-09,Mullaitivu,1
2026,7,2026-02-09,Batticaloa,70
2026,7,2026-02-09,Ampara,56
2026,7,2026-02-09,Trincomalee,17
2026,7,2026-02-09,Kurunegala,54
2026,7,2026-02-09,Puttalam,24
2026,7,2026-02-09,Anuradhapura,19
2026,7,2026-02-09,Polonnaruwa,10
2026,7,2026-02-09,Badulla,15
2026,7,2026-02-09,Monaragala,16
2026,7,2026-02-09,Ratnapura,70
2026,7,2026-02-09,Kegalle,23
2026,8,2026-02-16,Colombo,366
2026,8,2026-02-16,Gampaha,249
2026,8,2026-02-16,Kalutara,89
2026,8,2026-02-16,Kandy,59
2026,8,2026-02-16,Matale,26
2026,8,2026-02-16,Nuwara Eliya,7
2026,8,2026-02-16,Galle,126
2026,8,2026-02-16,Matara,146
2026,8,2026-02-16,Hambantota,37
2026,8,2026-02-16,Jaffna,35
2026,8,2026-02-16,Kilinochchi,3
2026,8,2026-02-16,Mannar,3
2026,8,2026-02-16,Vavuniya,5
2026,8,2026-02-16,Mullaitivu,2
2026,8,2026-02-16,Batticaloa,52
2026,8,2026-02-16,Ampara,33
2026,8,2026-02-16,Trincomalee,22
2026,8,2026-02-16,Kurunegala,36
2026,8,2026-02-16,Puttalam,22
2026,8,2026-02-16,Anuradhapura,23
2026,8,2026-02-16,Polonnaruwa,10
2026,8,2026-02-16,Badulla,35
2026,8,2026-02-16,Monaragala,16
2026,8,2026-02-16,Ratnapura,106
2026,8,2026-02-16,Kegalle,41
2026,9,2026-02-23,Colombo,347
2026,9,2026-02-23,Gampaha,219
2026,9,2026-02-23,Kalutara,78
2026,9,2026-02-23,Kandy,47
2026,9,2026-02-23,Matale,27
2026,9,2026-02-23,Nuwara Eliya,13
2026,9,2026-02-23,Galle,109
2026,9,2026-02-23,Matara,40
2026,9,2026-02-23,Hambantota,15
2026,9,2026-02-23,Jaffna,24
2026,9,2026-02-23,Kilinochchi,9
2026,9,2026-02-23,Mannar,1
2026,9,2026-02-23,Vavuniya,5
2026,9,2026-02-23,Mullaitivu,2
2026,9,2026-02-23,Batticaloa,25
2026,9,2026-02-23,Ampara,30
2026,9,2026-02-23,Trincomalee,16
2026,9,2026-02-23,Kurunegala,25
2026,9,2026-02-23,Puttalam,26
2026,9,2026-02-23,Anuradhapura,15
2026,9,2026-02-23,Polonnaruwa,17
2026,9,2026-02-23,Badulla,20
2026,9,2026-02-23,Monaragala,13
2026,9,2026-02-23,Ratnapura,101
2026,9,2026-02-23,Kegalle,47
2026,10,2026-03-02,Colombo,301
2026,10,2026-03-02,Gampaha,177
2026,10,2026-03-02,Kalutara,68
2026,10,2026-03-02,Kandy,56
2026,10,2026-03-02,Matale,16
2026,10,2026-03-02,Nuwara Eliya,6
2026,10,2026-03-02,Galle,98
2026,10,2026-03-02,Matara,83
2026,10,2026-03-02,Hambantota,38
2026,10,2026-03-02,Jaffna,36
2026,10,2026-03-02,Kilinochchi,1
2026,10,2026-03-02,Mannar,2
2026,10,2026-03-02,Vavuniya,5
2026,10,2026-03-02,Mullaitivu,2
2026,10,2026-03-02,Batticaloa,49
2026,10,2026-03-02,Ampara,37
2026,10,2026-03-02,Trincomalee,13
2026,10,2026-03-02,Kurunegala,30
2026,10,2026-03-02,Puttalam,30
2026,10,2026-03-02,Anuradhapura,27
2026,10,2026-03-02,Polonnaruwa,4
2026,10,2026-03-02,Badulla,20
2026,10,2026-03-02,Monaragala,16
2026,10,2026-03-02,Ratnapura,93
2026,10,2026-03-02,Kegalle,35
2026,11,2026-03-09,Colombo,350
2026,11,2026-03-09,Gampaha,200
2026,11,2026-03-09,Kalutara,63
2026,11,2026-03-09,Kandy,40
2026,11,2026-03-09,Matale,20
2026,11,2026-03-09,Nuwara Eliya,8
2026,11,2026-03-09,Galle,90
2026,11,2026-03-09,Matara,96
2026,11,2026-03-09,Hambantota,40
2026,11,2026-03-09,Jaffna,18
2026,11,2026-03-09,Kilinochchi,2
2026,11,2026-03-09,Mannar,3
2026,11,2026-03-09,Vavuniya,0
2026,11,2026-03-09,Mullaitivu,2
2026,11,2026-03-09,Batticaloa,58
2026,11,2026-03-09,Ampara,34
2026,11,2026-03-09,Trincomalee,8
2026,11,2026-03-09,Kurunegala,37
2026,11,2026-03-09,Puttalam,25
2026,11,2026-03-09,Anuradhapura,8
2026,11,2026-03-09,Polonnaruwa,3
2026,11,2026-03-09,Badulla,21
2026,11,2026-03-09,Monaragala,18
2026,11,2026-03-09,Ratnapura,67
2026,11,2026-03-09,Kegalle,43
2026,12,2026-03-16,Colombo,287
2026,12,2026-03-16,Gampaha,191
2026,12,2026-03-16,Kalutara,84
2026,12,2026-03-16,Kandy,57
2026,12,2026-03-16,Matale,29
2026,12,2026-03-16,Nuwara Eliya,8
2026,12,2026-03-16,Galle,114
2026,12,2026-03-16,Matara,120
2026,12,2026-03-16,Hambantota,43
2026,12,2026-03-16,Jaffna,24
2026,12,2026-03-16,Kilinochchi,3
2026,12,2026-03-16,Mannar,0
2026,12,2026-03-16,Vavuniya,4
2026,12,2026-03-16,Mullaitivu,2
2026,12,2026-03-16,Batticaloa,60
2026,12,2026-03-16,Ampara,50
2026,12,2026-03-16,Trincomalee,27
2026,12,2026-03-16,Kurunegala,37
2026,12,2026-03-16,Puttalam,22
2026,12,2026-03-16,Anuradhapura,20
2026,12,2026-03-16,Polonnaruwa,17
2026,12,2026-03-16,Badulla,25
2026,12,2026-03-16,Monaragala,26
2026,12,2026-03-16,Ratnapura,97
2026,12,2026-03-16,Kegalle,32
2026,13,2026-03-23,Colombo,282
2026,13,2026-03-23,Gampaha,180
2026,13,2026-03-23,Kalutara,111
2026,13,2026-03-23,Kandy,50
2026,13,2026-03-23,Matale,17
2026,13,2026-03-23,Nuwara Eliya,6
2026,13,2026-03-23,Galle,89
2026,13,2026-03-23,Matara,112
2026,13,2026-03-23,Hambantota,35
2026,13,2026-03-23,Jaffna,22
2026,13,2026-03-23,Kilinochchi,0
2026,13,2026-03-23,Mannar,1
2026,13,2026-03-23,Vavuniya,1
2026,13,2026-03-23,Mullaitivu,1
2026,13,2026-03-23,Batticaloa,51
2026,13,2026-03-23,Ampara,25
2026,13,2026-03-23,Trincomalee,20
2026,13,2026-03-23,Kurunegala,31
2026,13,2026-03-23,Puttalam,15
2026,13,2026-03-23,Anuradhapura,13
2026,13,2026-03-23,Polonnaruwa,2
2026,13,2026-03-23,Badulla,13
2026,13,2026-03-23,Monaragala,10
2026,13,2026-03-23,Ratnapura,91
2026,13,2026-03-23,Kegalle,44
2026,14,2026-03-30,Colombo,316
2026,14,2026-03-30,Gampaha,194
2026,14,2026-03-30,Kalutara,122
2026,14,2026-03-30,Kandy,68
2026,14,2026-03-30,Matale,17
2026,14,2026-03-30,Nuwara Eliya,4
2026,14,2026-03-30,Galle,114
2026,14,2026-03-30,Matara,83
2026,14,2026-03-30,Hambantota,29
2026,14,2026-03-30,Jaffna,30
2026,14,2026-03-30,Kilinochchi,4
2026,14,2026-03-30,Mannar,1
2026,14,2026-03-30,Vavuniya,5
2026,14,2026-03-30,Mullaitivu,1
2026,14,2026-03-30,Batticaloa,40
2026,14,2026-03-30,Ampara,43
2026,14,2026-03-30,Trincomalee,30
2026,14,2026-03-30,Kurunegala,26
2026,14,2026-03-30,Puttalam,14
2026,14,2026-03-30,Anuradhapura,12
2026,14,2026-03-30,Polonnaruwa,14
2026,14,2026-03-30,Badulla,21
2026,14,2026-03-30,Monaragala,16
2026,14,2026-03-30,Ratnapura,90
2026,14,2026-03-30,Kegalle,37
2026,15,2026-04-06,Colombo,9
2026,15,2026-04-06,Gampaha,10
2026,15,2026-04-06,Kalutara,10
2026,15,2026-04-06,Kandy,42
2026,15,2026-04-06,Matale,256
2026,15,2026-04-06,Nuwara Eliya,113
2026,15,2026-04-06,Galle,170
2026,15,2026-04-06,Matara,21
2026,15,2026-04-06,Hambantota,28
2026,15,2026-04-06,Jaffna,32
2026,15,2026-04-06,Kilinochchi,117
2026,15,2026-04-06,Mannar,47
2026,15,2026-04-06,Vavuniya,39
2026,15,2026-04-06,Mullaitivu,1
2026,15,2026-04-06,Batticaloa,28
2026,15,2026-04-06,Ampara,5
2026,15,2026-04-06,Trincomalee,18
2026,15,2026-04-06,Kurunegala,96
2026,15,2026-04-06,Puttalam,29
2026,15,2026-04-06,Anuradhapura,2
2026,15,2026-04-06,Polonnaruwa,4
2026,15,2026-04-06,Badulla,14
2026,15,2026-04-06,Monaragala,18
2026,15,2026-04-06,Ratnapura,92
2026,15,2026-04-06,Kegalle,16
2026,16,2026-04-13,Colombo,291
2026,16,2026-04-13,Gampaha,145
2026,16,2026-04-13,Kalutara,165
2026,16,2026-04-13,Kandy,36
2026,16,2026-04-13,Matale,18
2026,16,2026-04-13,Nuwara Eliya,8
2026,16,2026-04-13,Galle,93
2026,16,2026-04-13,Matara,110
2026,16,2026-04-13,Hambantota,46
2026,16,2026-04-13,Jaffna,16
2026,16,2026-04-13,Kilinochchi,1
2026,16,2026-04-13,Mannar,3
2026,16,2026-04-13,Vavuniya,0
2026,16,2026-04-13,Mullaitivu,1
2026,16,2026-04-13,Batticaloa,37
2026,16,2026-04-13,Ampara,39
2026,16,2026-04-13,Trincomalee,22
2026,16,2026-04-13,Kurunegala,31
2026,16,2026-04-13,Puttalam,14
2026,16,2026-04-13,Anuradhapura,17
2026,16,2026-04-13,Polonnaruwa,18
2026,16,2026-04-13,Badulla,18
2026,16,2026-04-13,Monaragala,27
2026,16,2026-04-13,Ratnapura,103
2026,16,2026-04-13,Kegalle,39
2026,17,2026-04-20,Colombo,240
2026,17,2026-04-20,Gampaha,189
2026,17,2026-04-20,Kalutara,85
2026,17,2026-04-20,Kandy,65
2026,17,2026-04-20,Matale,10
2026,17,2026-04-20,Nuwara Eliya,3
2026,17,2026-04-20,Galle,57
2026,17,2026-04-20,Matara,85
2026,17,2026-04-20,Hambantota,25
2026,17,2026-04-20,Jaffna,19
2026,17,2026-04-20,Kilinochchi,1
2026,17,2026-04-20,Mannar,1
2026,17,2026-04-20,Vavuniya,0
2026,17,2026-04-20,Mullaitivu,1
2026,17,2026-04-20,Batticaloa,29
2026,17,2026-04-20,Ampara,36
2026,17,2026-04-20,Trincomalee,24
2026,17,2026-04-20,Kurunegala,41
2026,17,2026-04-20,Puttalam,19
2026,17,2026-04-20,Anuradhapura,4
2026,17,2026-04-20,Polonnaruwa,3
2026,17,2026-04-20,Badulla,9
2026,17,2026-04-20,Monaragala,20
2026,17,2026-04-20,Ratnapura,79
2026,17,2026-04-20,Kegalle,34
2026,18,2026-04-27,Colombo,279
2026,18,2026-04-27,Gampaha,192
2026,18,2026-04-27,Kalutara,121
2026,18,2026-04-27,Kandy,56
2026,18,2026-04-27,Matale,10
2026,18,2026-04-27,Nuwara Eliya,8
2026,18,2026-04-27,Galle,86
2026,18,2026-04-27,Matara,82
2026,18,2026-04-27,Hambantota,54
2026,18,2026-04-27,Jaffna,29
2026,18,2026-04-27,Kilinochchi,3
2026,18,2026-04-27,Mannar,4
2026,18,2026-04-27,Vavuniya,2
2026,18,2026-04-27,Mullaitivu,4
2026,18,2026-04-27,Batticaloa,37
2026,18,2026-04-27,Ampara,40
2026,18,2026-04-27,Trincomalee,26
2026,18,2026-04-27,Kurunegala,36
2026,18,2026-04-27,Puttalam,20
2026,18,2026-04-27,Anuradhapura,15
2026,18,2026-04-27,Polonnaruwa,27
2026,18,2026-04-27,Badulla,20
2026,18,2026-04-27,Monaragala,20
2026,18,2026-04-27,Ratnapura,162
2026,18,2026-04-27,Kegalle,48
2026,19,2026-05-04,Colombo,300
2026,19,2026-05-04,Gampaha,178
2026,19,2026-05-04,Kalutara,112
2026,19,2026-05-04,Kandy,69
2026,19,2026-05-04,Matale,11
2026,19,2026-05-04,Nuwara Eliya,6
2026,19,2026-05-04,Galle,82
2026,19,2026-05-04,Matara,100
2026,19,2026-05-04,Hambantota,31
2026,19,2026-05-04,Jaffna,16
2026,19,2026-05-04,Kilinochchi,1
2026,19,2026-05-04,Mannar,2
2026,19,2026-05-04,Vavuniya,1
2026,19,2026-05-04,Mullaitivu,3
2026,19,2026-05-04,Batticaloa,29
2026,19,2026-05-04,Ampara,41
2026,19,2026-05-04,Trincomalee,9
2026,19,2026-05-04,Kurunegala,36
2026,19,2026-05-04,Puttalam,12
2026,19,2026-05-04,Anuradhapura,10
2026,19,2026-05-04,Polonnaruwa,11
2026,19,2026-05-04,Badulla,18
2026,19,2026-05-04,Monaragala,20
2026,19,2026-05-04,Ratnapura,133
2026,19,2026-05-04,Kegalle,63
2026,20,2026-05-11,Colombo,328
2026,20,2026-05-11,Gampaha,199
2026,20,2026-05-11,Kalutara,123
2026,20,2026-05-11,Kandy,103
2026,20,2026-05-11,Matale,15
2026,20,2026-05-11,Nuwara Eliya,10
2026,20,2026-05-11,Galle,71
2026,20,2026-05-11,Matara,88
2026,20,2026-05-11,Hambantota,24
2026,20,2026-05-11,Jaffna,20
2026,20,2026-05-11,Kilinochchi,1
2026,20,2026-05-11,Mannar,2
2026,20,2026-05-11,Vavuniya,4
2026,20,2026-05-11,Mullaitivu,0
2026,20,2026-05-11,Batticaloa,46
2026,20,2026-05-11,Ampara,46
2026,20,2026-05-11,Trincomalee,35
2026,20,2026-05-11,Kurunegala,56
2026,20,2026-05-11,Puttalam,18
2026,20,2026-05-11,Anuradhapura,12
2026,20,2026-05-11,Polonnaruwa,18
2026,20,2026-05-11,Badulla,13
2026,20,2026-05-11,Monaragala,32
2026,20,2026-05-11,Ratnapura,164
2026,20,2026-05-11,Kegalle,52
2026,21,2026-05-18,Colombo,308
2026,21,2026-05-18,Gampaha,213
2026,21,2026-05-18,Kalutara,157
2026,21,2026-05-18,Kandy,135
2026,21,2026-05-18,Matale,11
2026,21,2026-05-18,Nuwara Eliya,9
2026,21,2026-05-18,Galle,104
2026,21,2026-05-18,Matara,93
2026,21,2026-05-18,Hambantota,58
2026,21,2026-05-18,Jaffna,22
2026,21,2026-05-18,Kilinochchi,2
2026,21,2026-05-18,Mannar,4
2026,21,2026-05-18,Vavuniya,5
2026,21,2026-05-18,Mullaitivu,1
2026,21,2026-05-18,Batticaloa,45
2026,21,2026-05-18,Ampara,29
2026,21,2026-05-18,Trincomalee,20
2026,21,2026-05-18,Kurunegala,45
2026,21,2026-05-18,Puttalam,13
2026,21,2026-05-18,Anuradhapura,7
2026,21,2026-05-18,Polonnaruwa,13
2026,21,2026-05-18,Badulla,20
2026,21,2026-05-18,Monaragala,19
2026,21,2026-05-18,Ratnapura,168
2026,21,2026-05-18,Kegalle,73
2026,22,2026-05-25,Colombo,358
2026,22,2026-05-25,Gampaha,406
2026,22,2026-05-25,Kalutara,181
2026,22,2026-05-25,Kandy,180
2026,22,2026-05-25,Matale,15
2026,22,2026-05-25,Nuwara Eliya,17
2026,22,2026-05-25,Galle,137
2026,22,2026-05-25,Matara,181
2026,22,2026-05-25,Hambantota,53
2026,22,2026-05-25,Jaffna,18
2026,22,2026-05-25,Kilinochchi,6
2026,22,2026-05-25,Mannar,1
2026,22,2026-05-25,Vavuniya,2
2026,22,2026-05-25,Mullaitivu,4
2026,22,2026-05-25,Batticaloa,47
2026,22,2026-05-25,Ampara,41
2026,22,2026-05-25,Trincomalee,25
2026,22,2026-05-25,Kurunegala,43
2026,22,2026-05-25,Puttalam,30
2026,22,2026-05-25,Anuradhapura,13
2026,22,2026-05-25,Polonnaruwa,16
2026,22,2026-05-25,Badulla,19
2026,22,2026-05-25,Monaragala,13
2026,22,2026-05-25,Ratnapura,219
2026,22,2026-05-25,Kegalle,69
2026,23,2026-06-01,Colombo,398
2026,23,2026-06-01,Gampaha,462
2026,23,2026-06-01,Kalutara,243
2026,23,2026-06-01,Kandy,168
2026,23,2026-06-01,Matale,23
2026,23,2026-06-01,Nuwara Eliya,5
2026,23,2026-06-01,Galle,140
2026,23,2026-06-01,Matara,156
2026,23,2026-06-01,Hambantota,31
2026,23,2026-06-01,Jaffna,15
2026,23,2026-06-01,Kilinochchi,1
2026,23,2026-06-01,Mannar,1
2026,23,2026-06-01,Vavuniya,5
2026,23,2026-06-01,Mullaitivu,3
2026,23,2026-06-01,Batticaloa,37
2026,23,2026-06-01,Ampara,23
2026,23,2026-06-01,Trincomalee,21
2026,23,2026-06-01,Kurunegala,51
2026,23,2026-06-01,Puttalam,16
2026,23,2026-06-01,Anuradhapura,8
2026,23,2026-06-01,Polonnaruwa,8
2026,23,2026-06-01,Badulla,23
2026,23,2026-06-01,Monaragala,17
2026,23,2026-06-01,Ratnapura,173
2026,23,2026-06-01,Kegalle,60
2026,24,2026-06-08,Colombo,507
2026,24,2026-06-08,Gampaha,502
2026,24,2026-06-08,Kalutara,318
2026,24,2026-06-08,Kandy,286
2026,24,2026-06-08,Matale,38
2026,24,2026-06-08,Nuwara Eliya,13
2026,24,2026-06-08,Galle,150
2026,24,2026-06-08,Matara,214
2026,24,2026-06-08,Hambantota,100
2026,24,2026-06-08,Jaffna,18
2026,24,2026-06-08,Kilinochchi,4
2026,24,2026-06-08,Mannar,5
2026,24,2026-06-08,Vavuniya,9
2026,24,2026-06-08,Mullaitivu,3
2026,24,2026-06-08,Batticaloa,48
2026,24,2026-06-08,Ampara,28
2026,24,2026-06-08,Trincomalee,38
2026,24,2026-06-08,Kurunegala,100
2026,24,2026-06-08,Puttalam,43
2026,24,2026-06-08,Anuradhapura,24
2026,24,2026-06-08,Polonnaruwa,23
2026,24,2026-06-08,Badulla,36
2026,24,2026-06-08,Monaragala,35
2026,24,2026-06-08,Ratnapura,198
2026,24,2026-06-08,Kegalle,92
2026,25,2026-06-15,Colombo,20
2026,25,2026-06-15,Gampaha,24
2026,25,2026-06-15,Kalutara,53
2026,25,2026-06-15,Kandy,47
2026,25,2026-06-15,Matale,889
2026,25,2026-06-15,Nuwara Eliya,154
2026,25,2026-06-15,Galle,742
2026,25,2026-06-15,Matara,21
2026,25,2026-06-15,Hambantota,119
2026,25,2026-06-15,Jaffna,14
2026,25,2026-06-15,Kilinochchi,419
2026,25,2026-06-15,Mannar,387
2026,25,2026-06-15,Vavuniya,114
2026,25,2026-06-15,Mullaitivu,2
2026,25,2026-06-15,Batticaloa,89
2026,25,2026-06-15,Ampara,10
2026,25,2026-06-15,Trincomalee,39
2026,25,2026-06-15,Kurunegala,423
2026,25,2026-06-15,Puttalam,29
2026,25,2026-06-15,Anuradhapura,3
2026,25,2026-06-15,Polonnaruwa,23
2026,25,2026-06-15,Badulla,34
2026,25,2026-06-15,Monaragala,65
2026,25,2026-06-15,Ratnapura,228
2026,25,2026-06-15,Kegalle,25
2026,26,2026-06-22,Colombo,1138
2026,26,2026-06-22,Gampaha,1294
2026,26,2026-06-22,Kalutara,551
2026,26,2026-06-22,Kandy,472
2026,26,2026-06-22,Matale,49
2026,26,2026-06-22,Nuwara Eliya,66
2026,26,2026-06-22,Galle,281
2026,26,2026-06-22,Matara,449
2026,26,2026-06-22,Hambantota,192
2026,26,2026-06-22,Jaffna,24
2026,26,2026-06-22,Kilinochchi,6
2026,26,2026-06-22,Mannar,5
2026,26,2026-06-22,Vavuniya,8
2026,26,2026-06-22,Mullaitivu,3
2026,26,2026-06-22,Batticaloa,52
2026,26,2026-06-22,Ampara,69
2026,26,2026-06-22,Trincomalee,32
2026,26,2026-06-22,Kurunegala,218
2026,26,2026-06-22,Puttalam,148
2026,26,2026-06-22,Anuradhapura,51
2026,26,2026-06-22,Polonnaruwa,63
2026,26,2026-06-22,Badulla,115
2026,26,2026-06-22,Monaragala,91
2026,26,2026-06-22,Ratnapura,264
2026,26,2026-06-22,Kegalle,187
2026,27,2026-06-29,Colombo,
2026,27,2026-06-29,Gampaha,
2026,27,2026-06-29,Kalutara,
2026,27,2026-06-29,Kandy,
2026,27,2026-06-29,Matale,
2026,27,2026-06-29,Nuwara Eliya,
2026,27,2026-06-29,Galle,
2026,27,2026-06-29,Matara,
2026,27,2026-06-29,Hambantota,
2026,27,2026-06-29,Jaffna,
2026,27,2026-06-29,Kilinochchi,
2026,27,2026-06-29,Mannar,
2026,27,2026-06-29,Vavuniya,
2026,27,2026-06-29,Mullaitivu,
2026,27,2026-06-29,Batticaloa,
2026,27,2026-06-29,Ampara,
2026,27,2026-06-29,Trincomalee,
2026,27,2026-06-29,Kurunegala,
2026,27,2026-06-29,Puttalam,
2026,27,2026-06-29,Anuradhapura,
2026,27,2026-06-29,Polonnaruwa,
2026,27,2026-06-29,Badulla,
2026,27,2026-06-29,Monaragala,
2026,27,2026-06-29,Ratnapura,
2026,27,2026-06-29,Kegalle,
2026,28,2026-07-06,Colombo,
2026,28,2026-07-06,Gampaha,
2026,28,2026-07-06,Kalutara,
2026,28,2026-07-06,Kandy,
2026,28,2026-07-06,Matale,
2026,28,2026-07-06,Nuwara Eliya,
2026,28,2026-07-06,Galle,
2026,28,2026-07-06,Matara,
2026,28,2026-07-06,Hambantota,
2026,28,2026-07-06,Jaffna,
2026,28,2026-07-06,Kilinochchi,
2026,28,2026-07-06,Mannar,
2026,28,2026-07-06,Vavuniya,
2026,28,2026-07-06,Mullaitivu,
2026,28,2026-07-06,Batticaloa,
2026,28,2026-07-06,Ampara,
2026,28,2026-07-06,Trincomalee,
2026,28,2026-07-06,Kurunegala,
2026,28,2026-07-06,Puttalam,
2026,28,2026-07-06,Anuradhapura,
2026,28,2026-07-06,Polonnaruwa,
2026,28,2026-07-06,Badulla,
2026,28,2026-07-06,Monaragala,
2026,28,2026-07-06,Ratnapura,
2026,28,2026-07-06,Kegalle,
2026,29,2026-07-13,Colombo,
2026,29,2026-07-13,Gampaha,
2026,29,2026-07-13,Kalutara,
2026,29,2026-07-13,Kandy,
2026,29,2026-07-13,Matale,
2026,29,2026-07-13,Nuwara Eliya,
2026,29,2026-07-13,Galle,
2026,29,2026-07-13,Matara,
2026,29,2026-07-13,Hambantota,
2026,29,2026-07-13,Jaffna,
2026,29,2026-07-13,Kilinochchi,
2026,29,2026-07-13,Mannar,
2026,29,2026-07-13,Vavuniya,
2026,29,2026-07-13,Mullaitivu,
2026,29,2026-07-13,Batticaloa,
2026,29,2026-07-13,Ampara,
2026,29,2026-07-13,Trincomalee,
2026,29,2026-07-13,Kurunegala,
2026,29,2026-07-13,Puttalam,
2026,29,2026-07-13,Anuradhapura,
2026,29,2026-07-13,Polonnaruwa,
2026,29,2026-07-13,Badulla,
2026,29,2026-07-13,Monaragala,
2026,29,2026-07-13,Ratnapura,
2026,29,2026-07-13,Kegalle,
2026,30,2026-07-20,Colombo,
2026,30,2026-07-20,Gampaha,
2026,30,2026-07-20,Kalutara,
2026,30,2026-07-20,Kandy,
2026,30,2026-07-20,Matale,
2026,30,2026-07-20,Nuwara Eliya,
2026,30,2026-07-20,Galle,
2026,30,2026-07-20,Matara,
2026,30,2026-07-20,Hambantota,
2026,30,2026-07-20,Jaffna,
2026,30,2026-07-20,Kilinochchi,
2026,30,2026-07-20,Mannar,
2026,30,2026-07-20,Vavuniya,
2026,30,2026-07-20,Mullaitivu,
2026,30,2026-07-20,Batticaloa,
2026,30,2026-07-20,Ampara,
2026,30,2026-07-20,Trincomalee,
2026,30,2026-07-20,Kurunegala,
2026,30,2026-07-20,Puttalam,
2026,30,2026-07-20,Anuradhapura,
2026,30,2026-07-20,Polonnaruwa,
2026,30,2026-07-20,Badulla,
2026,30,2026-07-20,Monaragala,
2026,30,2026-07-20,Ratnapura,
2026,30,2026-07-20,Kegalle,
2026,31,2026-07-27,Colombo,
2026,31,2026-07-27,Gampaha,
2026,31,2026-07-27,Kalutara,
