iso_year,iso_week,district,rainfall_mm,avg_temp_c
2025,50,Kurunegala,27.5,24.5428571428571
2025,50,Puttalam,45.1,25.0142857142857
2025,50,Anuradhapura,81.6,24.2857142857143
2025,50,Polonnaruwa,100.1,24.5857142857143
2025,50,Badulla,91.2,21.2857142857143
2025,50,Monaragala,50.4,24.3285714285714
2025,50,Ratnapura,69.8,25.0142857142857
2025,50,Kegalle,58.3,24.6857142857143
2025,51,Colombo,32.4,25.9
2025,51,Gampaha,52.5,25.7714285714286
2025,51,Kalutara,35.3,25.2571428571429
2025,51,Kandy,20.3,23.4142857142857
2025,51,Matale,22,23.8142857142857
2025,51,Nuwara Eliya,63.7,15
2025,51,Galle,60.9,25.3
2025,51,Matara,32.4,25.4714285714286
2025,51,Hambantota,49.1,25.7428571428571
2025,51,Jaffna,15.9,25.4428571428571
2025,51,Kilinochchi,31.5,25.3857142857143
2025,51,Mannar,23.6,26.1428571428571
2025,51,Vavuniya,23,24.2
2025,51,Mullaitivu,42.9,25.9
2025,51,Batticaloa,100.5,25.5714285714286
2025,51,Ampara,64.5,24.7142857142857
2025,51,Trincomalee,55.4,25.6142857142857
2025,51,Kurunegala,17.7,24.7714285714286
2025,51,Puttalam,37.2,25.2285714285714
2025,51,Anuradhapura,28.9,24.5142857142857
2025,51,Polonnaruwa,81.8,24.6571428571429
2025,51,Badulla,169.1,21.2428571428571
2025,51,Monaragala,57.8,24.2142857142857
2025,51,Ratnapura,35.4,25.3142857142857
2025,51,Kegalle,28.2,25.0714285714286
2025,52,Colombo,3.4,26.7285714285714
2025,52,Gampaha,7.1,26.1428571428571
2025,52,Kalutara,19.9,25.6428571428571
2025,52,Kandy,5,23.4142857142857
2025,52,Matale,3.6,23.6428571428571
2025,52,Nuwara Eliya,23.9,14.3142857142857
2025,52,Galle,21.3,25.4857142857143
2025,52,Matara,20.3,25.4714285714286
2025,52,Hambantota,7,26.6142857142857
2025,52,Jaffna,3.8,25.6142857142857
2025,52,Kilinochchi,7.2,25.3714285714286
2025,52,Mannar,5.7,26.3142857142857
2025,52,Vavuniya,9.7,24.3857142857143
2025,52,Mullaitivu,14.7,25.9714285714286
2025,52,Batticaloa,20.9,25.6428571428571
2025,52,Ampara,14.9,25.0428571428571
2025,52,Trincomalee,9.8,25.9142857142857
2025,52,Kurunegala,2,24.7714285714286
2025,52,Puttalam,6.8,25.2
2025,52,Anuradhapura,12.4,24.4857142857143
2025,52,Polonnaruwa,16.9,24.7142857142857
2025,52,Badulla,38.4,21.1285714285714
2025,52,Monaragala,6,24.7571428571429
2025,52,Ratnapura,8.4,25.8428571428571
2025,52,Kegalle,2.1,25.3285714285714
2026,1,Colombo,9.8,27.1714285714286
2026,1,Gampaha,10.9,26.5857142857143
2026,1,Kalutara,7.7,25.7
2026,1,Kandy,25.3,23.4285714285714
2026,1,Matale,30.8,24.0428571428571
2026,1,Nuwara Eliya,19,15.0142857142857
2026,1,Galle,5.8,25.9142857142857
2026,1,Matara,7.2,25.9285714285714
2026,1,Hambantota,20,26.2857142857143
2026,1,Jaffna,23.2,25.6857142857143
2026,1,Kilinochchi,38.4,25.5428571428571
2026,1,Mannar,13.5,26.2428571428571
2026,1,Vavuniya,30.4,24.6285714285714
2026,1,Mullaitivu,31.9,25.9
2026,1,Batticaloa,80.3,25.7142857142857
2026,1,Ampara,54.8,25.0142857142857
2026,1,Trincomalee,41.7,25.8285714285714
2026,1,Kurunegala,30.7,25.1142857142857
2026,1,Puttalam,27,25.4428571428571
2026,1,Anuradhapura,27,24.8571428571429
2026,1,Polonnaruwa,44.1,24.9857142857143
2026,1,Badulla,48.2,21.4714285714286
2026,1,Monaragala,21,24.9571428571429
2026,1,Ratnapura,18.7,25.9
2026,1,Kegalle,27.4,25.4857142857143
2026,2,Colombo,27.2,25.5714285714286
2026,2,Gampaha,45.2,25.4857142857143
2026,2,Kalutara,16.6,25.4571428571429
2026,2,Kandy,63.4,22.5142857142857
2026,2,Matale,60.6,22.8285714285714
2026,2,Nuwara Eliya,37,14.5428571428571
2026,2,Galle,23.1,25.4
2026,2,Matara,28.7,25.3571428571429
2026,2,Hambantota,24.7,25.8571428571429
2026,2,Jaffna,46.4,25.0285714285714
2026,2,Kilinochchi,52.9,24.9714285714286
2026,2,Mannar,20.5,25.5428571428571
2026,2,Vavuniya,58.3,23.8714285714286
2026,2,Mullaitivu,89.2,25.3285714285714
2026,2,Batticaloa,101.2,25.2571428571429
2026,2,Ampara,55.6,24.5714285714286
2026,2,Trincomalee,134.8,25.1428571428571
2026,2,Kurunegala,28.6,24.0714285714286
2026,2,Puttalam,27.4,24.6571428571429
2026,2,Anuradhapura,60.2,23.9285714285714
2026,2,Polonnaruwa,101.3,24.3857142857143
2026,2,Badulla,138.1,20.8
2026,2,Monaragala,59.1,24.2571428571429
2026,2,Ratnapura,50.1,25.1857142857143
2026,2,Kegalle,37.3,24.5428571428571
2026,3,Colombo,22.4,25.7
2026,3,Gampaha,22.2,25.7285714285714
2026,3,Kalutara,15.9,24.9285714285714
2026,3,Kandy,2,22.7428571428571
2026,3,Matale,21.9,23.0571428571429
2026,3,Nuwara Eliya,13.9,13.9428571428571
2026,3,Galle,16,25.2571428571429
2026,3,Matara,15.2,25.3142857142857
2026,3,Hambantota,3.8,26.3428571428571
2026,3,Jaffna,20.6,24.9428571428571
2026,3,Kilinochchi,12.7,24.6428571428571
2026,3,Mannar,14.1,25.5571428571429
2026,3,Vavuniya,11.4,23.9
2026,3,Mullaitivu,30.4,25.4
2026,3,Batticaloa,32.2,25.4285714285714
2026,3,Ampara,31.5,24.5857142857143
2026,3,Trincomalee,18.2,25.4
2026,3,Kurunegala,14.4,24.3
2026,3,Puttalam,17.6,24.7571428571429
2026,3,Anuradhapura,24.8,24.1142857142857
2026,3,Polonnaruwa,24,24.3285714285714
2026,3,Badulla,16.1,20.6428571428571
2026,3,Monaragala,16,24.2714285714286
2026,3,Ratnapura,15.2,25.4428571428571
2026,3,Kegalle,4,24.6857142857143
2026,4,Colombo,2.5,26.4285714285714
2026,4,Gampaha,2.4,26.1285714285714
2026,4,Kalutara,1,25.0428571428571
2026,4,Kandy,0.8,22.5857142857143
2026,4,Matale,3,23.0285714285714
2026,4,Nuwara Eliya,8.1,14.0857142857143
2026,4,Galle,3.8,25.4142857142857
2026,4,Matara,2.6,25.3
2026,4,Hambantota,3,26.1285714285714
2026,4,Jaffna,12.5,24.7142857142857
2026,4,Kilinochchi,16.3,24.4714285714286
2026,4,Mannar,20.5,25.4571428571429
2026,4,Vavuniya,29.5,23.4428571428571
2026,4,Mullaitivu,18,25.4
2026,4,Batticaloa,7.4,24.8714285714286
2026,4,Ampara,3.4,24.3857142857143
2026,4,Trincomalee,17,25.3
2026,4,Kurunegala,2,24.5714285714286
2026,4,Puttalam,7.3,24.2428571428571
2026,4,Anuradhapura,8.9,23.8
2026,4,Polonnaruwa,17.8,24.1285714285714
2026,4,Badulla,6.9,20.7142857142857
2026,4,Monaragala,3.4,24.3857142857143
2026,4,Ratnapura,1,25.2857142857143
2026,4,Kegalle,0.4,24.7571428571429
2026,5,Colombo,18.5,27.4571428571429
2026,5,Gampaha,28.1,27.4
2026,5,Kalutara,26.3,25.6428571428571
2026,5,Kandy,31.6,23.3
2026,5,Matale,21.9,23.6571428571429
2026,5,Nuwara Eliya,41.5,14.4714285714286
2026,5,Galle,40.9,25.7285714285714
2026,5,Matara,21.4,25.9142857142857
2026,5,Hambantota,11.4,27.1285714285714
2026,5,Jaffna,17.8,25.3571428571429
2026,5,Kilinochchi,21.4,25.1571428571429
2026,5,Mannar,15.3,26.0571428571429
2026,5,Vavuniya,14,24.2285714285714
2026,5,Mullaitivu,29.6,25.7
2026,5,Batticaloa,45.7,25.5142857142857
2026,5,Ampara,51.3,24.8571428571429
2026,5,Trincomalee,20.8,25.7857142857143
2026,5,Kurunegala,18.9,25.4142857142857
2026,5,Puttalam,10.9,25.3285714285714
2026,5,Anuradhapura,20.8,24.4285714285714
2026,5,Polonnaruwa,38.6,24.5
2026,5,Badulla,91.1,21.0714285714286
2026,5,Monaragala,34.1,24.6857142857143
2026,5,Ratnapura,12.3,25.6428571428571
2026,5,Kegalle,15.2,25.7571428571429
2026,6,Colombo,35.8,26.5857142857143
2026,6,Gampaha,23.9,27.0142857142857
2026,6,Kalutara,33.4,25.4
2026,6,Kandy,14.9,23.4857142857143
2026,6,Matale,14.5,23.9857142857143
2026,6,Nuwara Eliya,57.3,14.6857142857143
2026,6,Galle,94.2,25.3285714285714
2026,6,Matara,50.9,25.5428571428571
2026,6,Hambantota,19.5,26.7571428571429
2026,6,Jaffna,8.3,25.8
2026,6,Kilinochchi,10.6,25.6857142857143
2026,6,Mannar,8,26.6142857142857
2026,6,Vavuniya,7.3,24.7857142857143
2026,6,Mullaitivu,9.3,26.1571428571429
2026,6,Batticaloa,49.1,26.0285714285714
2026,6,Ampara,46.9,25
2026,6,Trincomalee,32.8,25.9571428571429
2026,6,Kurunegala,27.1,25.7714285714286
2026,6,Puttalam,27.1,25.8571428571429
2026,6,Anuradhapura,30.9,24.8
2026,6,Polonnaruwa,42.9,24.8714285714286
2026,6,Badulla,130,21.1142857142857
2026,6,Monaragala,44.1,24.3714285714286
2026,6,Ratnapura,53,25.3571428571429
2026,6,Kegalle,32.2,25.8857142857143
2026,7,Colombo,13.7,26.8142857142857
2026,7,Gampaha,5.5,27.2714285714286
2026,7,Kalutara,25.2,25.4571428571429
2026,7,Kandy,16.6,22.6142857142857
2026,7,Matale,8,23.1285714285714
2026,7,Nuwara Eliya,28.9,14.2428571428571
2026,7,Galle,64.8,25.4857142857143
2026,7,Matara,20.9,25.4857142857143
2026,7,Hambantota,42.7,26.5142857142857
2026,7,Jaffna,2.9,25.8142857142857
2026,7,Kilinochchi,4,25.4428571428571
2026,7,Mannar,4.5,26.5142857142857
2026,7,Vavuniya,8.7,24.3428571428571
2026,7,Mullaitivu,11.2,25.8428571428571
2026,7,Batticaloa,39.4,25.4
2026,7,Ampara,35.3,24.4714285714286
2026,7,Trincomalee,25.9,25.8428571428571
2026,7,Kurunegala,6.7,25.4
2026,7,Puttalam,13.8,25.4428571428571
2026,7,Anuradhapura,14.2,24.3285714285714
2026,7,Polonnaruwa,49.5,24.2857142857143
2026,7,Badulla,54.1,20.5285714285714
2026,7,Monaragala,14,23.9714285714286
2026,7,Ratnapura,53.1,25.4571428571429
2026,7,Kegalle,4.8,25.4
2026,8,Colombo,64.3,26.2285714285714
2026,8,Gampaha,72.1,26.4571428571429
2026,8,Kalutara,65.9,25.5285714285714
2026,8,Kandy,80.6,22.3857142857143
2026,8,Matale,67.9,23.2
2026,8,Nuwara Eliya,144.1,14.6857142857143
2026,8,Galle,103,25.3857142857143
2026,8,Matara,80.5,25.6571428571429
2026,8,Hambantota,88.6,25.6571428571429
2026,8,Jaffna,14.8,26.3285714285714
2026,8,Kilinochchi,24.7,25.8142857142857
2026,8,Mannar,16.7,26.5142857142857
2026,8,Vavuniya,44.7,24.5
2026,8,Mullaitivu,42.1,25.9
2026,8,Batticaloa,154,25.1857142857143
2026,8,Ampara,234.8,24.4142857142857
2026,8,Trincomalee,95.7,25.4857142857143
2026,8,Kurunegala,76.9,24.7857142857143
2026,8,Puttalam,57.7,25.5428571428571
2026,8,Anuradhapura,66.8,24.4285714285714
2026,8,Polonnaruwa,111.6,24.3428571428571
2026,8,Badulla,193.8,21.0857142857143
2026,8,Monaragala,159.3,23.4
2026,8,Ratnapura,69.4,25.4285714285714
2026,8,Kegalle,81.6,24.8571428571429
2026,9,Colombo,7.9,27.0142857142857
2026,9,Gampaha,6.6,26.9571428571429
2026,9,Kalutara,7.7,26.1428571428571
2026,9,Kandy,0.7,23.5571428571429
2026,9,Matale,1.4,24.7428571428571
2026,9,Nuwara Eliya,4.6,15.0142857142857
2026,9,Galle,15.1,26.1142857142857
2026,9,Matara,13,26.1857142857143
2026,9,Hambantota,7.6,26.2714285714286
2026,9,Jaffna,4.7,26.9142857142857
2026,9,Kilinochchi,2.4,26.1285714285714
2026,9,Mannar,1.9,26.9714285714286
2026,9,Vavuniya,2.8,25.5571428571429
2026,9,Mullaitivu,4.7,26.3142857142857
2026,9,Batticaloa,2.5,26.1428571428571
2026,9,Ampara,1.6,25.9
2026,9,Trincomalee,1.2,26.0857142857143
2026,9,Kurunegala,0.5,26.3857142857143
2026,9,Puttalam,7.2,26.4428571428571
2026,9,Anuradhapura,1.5,25.6571428571429
2026,9,Polonnaruwa,1.6,25.7857142857143
2026,9,Badulla,2.7,22.4714285714286
2026,9,Monaragala,1.7,25.4142857142857
2026,9,Ratnapura,9.8,26.6142857142857
2026,9,Kegalle,0.9,26.3
2026,10,Colombo,4,27.5714285714286
2026,10,Gampaha,4.3,27.7571428571429
2026,10,Kalutara,4.5,26.4142857142857
2026,10,Kandy,0.3,23.8428571428571
2026,10,Matale,1,25.0142857142857
2026,10,Nuwara Eliya,3.4,14.7571428571429
2026,10,Galle,6.4,26.2571428571429
2026,10,Matara,7.4,26.1428571428571
2026,10,Hambantota,4.4,26.6142857142857
2026,10,Jaffna,1.2,27.2571428571429
2026,10,Kilinochchi,1.2,26.1285714285714
2026,10,Mannar,2.7,26.9428571428571
2026,10,Vavuniya,1,25.7714285714286
2026,10,Mullaitivu,1.4,26.3
2026,10,Batticaloa,8.2,26.0571428571429
2026,10,Ampara,9.2,25.7571428571429
2026,10,Trincomalee,2.8,26.0428571428571
2026,10,Kurunegala,2.5,27.2857142857143
2026,10,Puttalam,6.4,26.5714285714286
2026,10,Anuradhapura,2.4,25.7
2026,10,Polonnaruwa,4.6,25.5285714285714
2026,10,Badulla,1.8,22.1571428571429
2026,10,Monaragala,3,25.1
2026,10,Ratnapura,7,26.5571428571429
2026,10,Kegalle,1.6,26.9714285714286
2026,11,Colombo,39.4,26.9857142857143
2026,11,Gampaha,79.9,27.2857142857143
2026,11,Kalutara,43,26.6142857142857
2026,11,Kandy,3.8,24.5428571428571
2026,11,Matale,10.8,25.3571428571429
2026,11,Nuwara Eliya,16.8,15.1714285714286
2026,11,Galle,11.5,26.8142857142857
2026,11,Matara,9.1,27.3285714285714
2026,11,Hambantota,4.5,28.1714285714286
2026,11,Jaffna,3.8,28.0428571428571
2026,11,Kilinochchi,4.6,27.2714285714286
2026,11,Mannar,8.4,27.9428571428571
2026,11,Vavuniya,6.7,26.7142857142857
2026,11,Mullaitivu,7.5,27.2428571428571
2026,11,Batticaloa,11,26.9428571428571
2026,11,Ampara,11.6,26.6714285714286
2026,11,Trincomalee,4.8,27.2142857142857
2026,11,Kurunegala,19.2,27.6142857142857
2026,11,Puttalam,14.6,27.8285714285714
2026,11,Anuradhapura,9.3,26.6571428571429
2026,11,Polonnaruwa,7.4,26.2285714285714
2026,11,Badulla,14.8,22.3857142857143
2026,11,Monaragala,11.2,26.0285714285714
2026,11,Ratnapura,14.3,27.0857142857143
2026,11,Kegalle,15,27.1142857142857
2026,12,Colombo,20.2,27.4714285714286
2026,12,Gampaha,37.5,27.1
2026,12,Kalutara,19.9,26.9571428571429
2026,12,Kandy,13.7,25.0142857142857
2026,12,Matale,13.9,26.0714285714286
2026,12,Nuwara Eliya,33,15.7714285714286
2026,12,Galle,35.6,26.7857142857143
2026,12,Matara,21.4,27.2
2026,12,Hambantota,20.9,27.7571428571429
2026,12,Jaffna,23.9,28.3714285714286
2026,12,Kilinochchi,19.2,27.8428571428571
2026,12,Mannar,12.1,28.2857142857143
2026,12,Vavuniya,10.6,27.4714285714286
2026,12,Mullaitivu,18.4,27.6571428571429
2026,12,Batticaloa,21.2,27.6
2026,12,Ampara,27.3,27.3
2026,12,Trincomalee,21.6,27.5285714285714
2026,12,Kurunegala,22.7,27.6571428571429
2026,12,Puttalam,18,27.6714285714286
2026,12,Anuradhapura,18.4,27.4428571428571
2026,12,Polonnaruwa,37.5,27.0571428571429
2026,12,Badulla,10.3,23.0571428571429
2026,12,Monaragala,30.5,25.9857142857143
2026,12,Ratnapura,13.1,27.3428571428571
2026,12,Kegalle,31.5,26.9
2026,13,Colombo,4.9,28.7857142857143
2026,13,Gampaha,3,28.8
2026,13,Kalutara,10.4,27.7285714285714
2026,13,Kandy,0.8,26.1
2026,13,Matale,1.3,26.7571428571429
2026,13,Nuwara Eliya,3,16.0857142857143
2026,13,Galle,17.4,27.4142857142857
2026,13,Matara,17.7,27.7142857142857
2026,13,Hambantota,16.6,28.7857142857143
2026,13,Jaffna,0.5,28.4
2026,13,Kilinochchi,0,27.9714285714286
2026,13,Mannar,0.4,28.5857142857143
2026,13,Vavuniya,0.4,28.0285714285714
2026,13,Mullaitivu,0,27.9571428571429
2026,13,Batticaloa,2,27.9571428571429
2026,13,Ampara,3.1,27.6571428571429
2026,13,Trincomalee,0.7,28.0714285714286
2026,13,Kurunegala,1.3,29.1285714285714
2026,13,Puttalam,1.2,28.9428571428571
2026,13,Anuradhapura,0,28.3857142857143
2026,13,Polonnaruwa,0.5,27.8285714285714
2026,13,Badulla,10.2,24.1428571428571
2026,13,Monaragala,5.1,27.2571428571429
2026,13,Ratnapura,17.6,28.2428571428571
2026,13,Kegalle,1.4,29.0857142857143
2026,14,Colombo,15.5,28.3714285714286
2026,14,Gampaha,35.7,28.0571428571429
2026,14,Kalutara,43.2,27.2428571428571
2026,14,Kandy,27.8,25.3428571428571
2026,14,Matale,36.6,26.1571428571429
2026,14,Nuwara Eliya,31.2,16.2714285714286
2026,14,Galle,33.3,27.0714285714286
2026,14,Matara,47.3,27.2428571428571
2026,14,Hambantota,21.1,28.0714285714286
2026,14,Jaffna,6.4,29.3714285714286
2026,14,Kilinochchi,5,28.6428571428571
2026,14,Mannar,2.7,28.9428571428571
2026,14,Vavuniya,41.9,27.9285714285714
2026,14,Mullaitivu,9.5,28.1857142857143
2026,14,Batticaloa,36.1,27.7571428571429
2026,14,Ampara,41,27.3714285714286
2026,14,Trincomalee,27.7,27.8571428571429
2026,14,Kurunegala,34.5,28.0428571428571
2026,14,Puttalam,15.2,28.6142857142857
2026,14,Anuradhapura,28.1,27.9285714285714
2026,14,Polonnaruwa,32.1,27.6428571428571
2026,14,Badulla,32.7,24.0285714285714
2026,14,Monaragala,40.2,26.5857142857143
2026,14,Ratnapura,22.6,27.5428571428571
2026,14,Kegalle,22.6,27.8571428571429
2026,15,Colombo,30.9,28.8428571428571
2026,15,Gampaha,37.4,28.3714285714286
2026,15,Kalutara,28,28.0714285714286
2026,15,Kandy,8.3,25.9714285714286
2026,15,Matale,10.4,27
2026,15,Nuwara Eliya,17.2,17.0285714285714
2026,15,Galle,26.5,28.0571428571429
2026,15,Matara,20.5,28.0714285714286
2026,15,Hambantota,13.2,29.1
2026,15,Jaffna,14.1,29.5857142857143
2026,15,Kilinochchi,4.8,29.5857142857143
2026,15,Mannar,3.8,29.7285714285714
2026,15,Vavuniya,8.2,29.1
2026,15,Mullaitivu,4.3,29.0714285714286
2026,15,Batticaloa,8.3,28.9285714285714
2026,15,Ampara,9.8,28.7
2026,15,Trincomalee,4.1,28.9
2026,15,Kurunegala,27,28.5
2026,15,Puttalam,22.3,29.3
2026,15,Anuradhapura,14,29.1571428571429
2026,15,Polonnaruwa,17.5,28.8571428571429
2026,15,Badulla,16.3,24.8428571428571
2026,15,Monaragala,33,27.3285714285714
2026,15,Ratnapura,48.4,27.4714285714286
2026,15,Kegalle,22.3,28.1285714285714
2026,16,Colombo,23.5,27.8142857142857
2026,16,Gampaha,35.4,27.6
2026,16,Kalutara,31.4,27.0857142857143
2026,16,Kandy,7.1,25.9285714285714
2026,16,Matale,22,26.4714285714286
2026,16,Nuwara Eliya,17.7,17.0428571428571
2026,16,Galle,36.4,26.9428571428571
2026,16,Matara,34.4,27.0714285714286
2026,16,Hambantota,20,28.1285714285714
2026,16,Jaffna,3.9,30.3428571428571
2026,16,Kilinochchi,4.7,30
2026,16,Mannar,3,29.6714285714286
2026,16,Vavuniya,17.5,28.9285714285714
2026,16,Mullaitivu,4.3,29.1714285714286
2026,16,Batticaloa,19.4,29
2026,16,Ampara,16.7,28.5571428571429
2026,16,Trincomalee,18,29.1
2026,16,Kurunegala,15.8,28.1428571428571
2026,16,Puttalam,18.5,28.6285714285714
2026,16,Anuradhapura,20.6,28.9285714285714
2026,16,Polonnaruwa,5.8,29.0142857142857
2026,16,Badulla,20.9,24.4857142857143
2026,16,Monaragala,15.9,26.9285714285714
2026,16,Ratnapura,25.4,27.5571428571429
2026,16,Kegalle,34,27.8
2026,17,Colombo,32.9,28.5285714285714
2026,17,Gampaha,70.1,27.7
2026,17,Kalutara,53.7,27.5
2026,17,Kandy,48.1,25.0857142857143
2026,17,Matale,48.9,26.3
2026,17,Nuwara Eliya,31.2,16.8857142857143
2026,17,Galle,79.5,27.1428571428571
2026,17,Matara,64.8,27.1285714285714
2026,17,Hambantota,40,28.0428571428571
2026,17,Jaffna,4.8,30.5
2026,17,Kilinochchi,12.3,29.8571428571429
2026,17,Mannar,8.7,29.6571428571429
2026,17,Vavuniya,18.7,28.4428571428571
2026,17,Mullaitivu,5.1,29.3285714285714
2026,17,Batticaloa,22.6,28.6285714285714
2026,17,Ampara,45,27.8714285714286
2026,17,Trincomalee,10.8,29.2285714285714
2026,17,Kurunegala,41.8,27.1714285714286
2026,17,Puttalam,33.7,28.3428571428571
2026,17,Anuradhapura,21.7,28.4571428571429
2026,17,Polonnaruwa,31.3,28.6428571428571
2026,17,Badulla,50.7,23.8714285714286
2026,17,Monaragala,84.3,26.1571428571429
2026,17,Ratnapura,65.5,27.3571428571429
2026,17,Kegalle,63.1,27.1857142857143
2026,18,Colombo,31,28.5571428571429
2026,18,Gampaha,52.8,27.8857142857143
2026,18,Kalutara,31.8,27.6714285714286
2026,18,Kandy,37.8,25.0142857142857
2026,18,Matale,43.4,26.1142857142857
2026,18,Nuwara Eliya,23.4,17.1285714285714
2026,18,Galle,77.5,27.1857142857143
2026,18,Matara,57.5,27.3428571428571
2026,18,Hambantota,32.1,28.4714285714286
2026,18,Jaffna,3.3,30.7428571428571
2026,18,Kilinochchi,6.8,30.0428571428571
2026,18,Mannar,3.6,30.3285714285714
2026,18,Vavuniya,30.4,28.6714285714286
2026,18,Mullaitivu,12.1,29.7
2026,18,Batticaloa,28.4,29.0571428571429
2026,18,Ampara,33.4,28.3857142857143
2026,18,Trincomalee,27.9,29.4
2026,18,Kurunegala,23.2,27.3285714285714
2026,18,Puttalam,30.2,28.8714285714286
2026,18,Anuradhapura,36.7,28.4
2026,18,Polonnaruwa,70.5,29.1142857142857
2026,18,Badulla,42.6,24.1857142857143
2026,18,Monaragala,30.3,26.7142857142857
2026,18,Ratnapura,58.8,27.1
2026,18,Kegalle,18.2,27.2142857142857
2026,19,Colombo,30.8,28.0857142857143
2026,19,Gampaha,51.2,27.7285714285714
2026,19,Kalutara,43.5,27.1428571428571
2026,19,Kandy,76.3,24.6428571428571
2026,19,Matale,80.4,25.6857142857143
2026,19,Nuwara Eliya,63.4,16.8142857142857
2026,19,Galle,71.1,27.0142857142857
2026,19,Matara,86.2,27.1571428571429
2026,19,Hambantota,45,28.2142857142857
2026,19,Jaffna,40.7,29.1571428571429
2026,19,Kilinochchi,67.7,28.7142857142857
2026,19,Mannar,35.1,29.0142857142857
2026,19,Vavuniya,74.4,27.4857142857143
2026,19,Mullaitivu,71.9,28.6142857142857
2026,19,Batticaloa,74.8,28.2571428571429
2026,19,Ampara,56.5,27.6571428571429
2026,19,Trincomalee,66.5,28.3714285714286
2026,19,Kurunegala,88.9,27.0142857142857
2026,19,Puttalam,70.3,27.9857142857143
2026,19,Anuradhapura,126.8,27.6714285714286
2026,19,Polonnaruwa,96.4,28.1714285714286
2026,19,Badulla,53.8,23.8142857142857
2026,19,Monaragala,99.1,26.0142857142857
2026,19,Ratnapura,48.7,26.9142857142857
2026,19,Kegalle,67.9,26.8571428571429
2026,20,Colombo,127.7,26.9428571428571
2026,20,Gampaha,114.8,26.2428571428571
2026,20,Kalutara,133.1,26.4714285714286
2026,20,Kandy,74.4,23.8714285714286
2026,20,Matale,79.4,24.7571428571429
2026,20,Nuwara Eliya,70.9,16.3857142857143
2026,20,Galle,102.5,26.8285714285714
2026,20,Matara,65.2,26.8285714285714
2026,20,Hambantota,43.1,27.7714285714286
2026,20,Jaffna,88,28.3857142857143
2026,20,Kilinochchi,85.1,27.2571428571429
2026,20,Mannar,46.2,28.6285714285714
2026,20,Vavuniya,80.5,26.3428571428571
2026,20,Mullaitivu,92.6,27.2428571428571
2026,20,Batticaloa,74.3,28.0714285714286
2026,20,Ampara,74.5,27.6714285714286
2026,20,Trincomalee,82.8,27.2714285714286
2026,20,Kurunegala,94.7,25.7
2026,20,Puttalam,90.2,27.1142857142857
2026,20,Anuradhapura,67.3,26.4714285714286
2026,20,Polonnaruwa,57.4,27.4428571428571
2026,20,Badulla,49.7,23.6285714285714
2026,20,Monaragala,44.2,26.1428571428571
2026,20,Ratnapura,86.8,26.1857142857143
2026,20,Kegalle,102.6,25.6285714285714
2026,21,Colombo,132.1,27.6857142857143
2026,21,Gampaha,116.2,26.8
2026,21,Kalutara,115,27.0857142857143
2026,21,Kandy,21.1,25.0285714285714
2026,21,Matale,29.1,25.6714285714286
2026,21,Nuwara Eliya,16.5,17.0857142857143
2026,21,Galle,49.5,27.6714285714286
2026,21,Matara,15.1,27.9142857142857
2026,21,Hambantota,1.8,28.9428571428571
2026,21,Jaffna,0,29.7714285714286
2026,21,Kilinochchi,0.8,29.9285714285714
2026,21,Mannar,0.3,29.7571428571429
2026,21,Vavuniya,1.3,28.8857142857143
2026,21,Mullaitivu,1.4,29.9428571428571
2026,21,Batticaloa,8.3,29.9142857142857
2026,21,Ampara,8.6,29.1857142857143
2026,21,Trincomalee,4.7,29.4857142857143
2026,21,Kurunegala,28.3,26.4571428571429
2026,21,Puttalam,22.6,28.9714285714286
2026,21,Anuradhapura,5.3,28.1714285714286
2026,21,Polonnaruwa,2.6,29.6571428571429
2026,21,Badulla,14.2,25.2714285714286
2026,21,Monaragala,3.3,27.7571428571429
2026,21,Ratnapura,110.7,26.1142857142857
2026,21,Kegalle,57.9,26.1714285714286
2026,22,Colombo,79.1,27.7428571428571
2026,22,Gampaha,60.1,26.9571428571429
2026,22,Kalutara,105.5,27.2285714285714
2026,22,Kandy,17.3,25.0857142857143
2026,22,Matale,24.1,25.7857142857143
2026,22,Nuwara Eliya,24,17.2
2026,22,Galle,82.9,27.3142857142857
2026,22,Matara,26.4,27.5571428571429
2026,22,Hambantota,5.1,28.8428571428571
2026,22,Jaffna,0.3,29.4857142857143
2026,22,Kilinochchi,0.5,29.7714285714286
2026,22,Mannar,0.4,29.3571428571429
2026,22,Vavuniya,7.4,29.0285714285714
2026,22,Mullaitivu,2.4,30.0571428571429
2026,22,Batticaloa,7,30.0428571428571
2026,22,Ampara,9.1,29.2142857142857
2026,22,Trincomalee,3.2,29.8714285714286
2026,22,Kurunegala,25.5,26.6
2026,22,Puttalam,5.6,29.0428571428571
2026,22,Anuradhapura,4.8,28.2714285714286
2026,22,Polonnaruwa,5.8,30.3428571428571
2026,22,Badulla,14.3,25.5571428571429
2026,22,Monaragala,9.5,27.9428571428571
2026,22,Ratnapura,102.8,26.4
2026,22,Kegalle,42.3,26.3428571428571
2026,23,Colombo,59.8,28.1285714285714
2026,23,Gampaha,79.7,27.4285714285714
2026,23,Kalutara,76.4,27.6714285714286
2026,23,Kandy,33.3,24.7857142857143
2026,23,Matale,47.5,25.3571428571429
2026,23,Nuwara Eliya,29.6,16.8428571428571
2026,23,Galle,62.7,27.6142857142857
2026,23,Matara,35.3,27.6857142857143
2026,23,Hambantota,7.7,29.0428571428571
2026,23,Jaffna,1.3,29.6285714285714
2026,23,Kilinochchi,2.3,30.0571428571429
